ref_data,p_value,r2,kb,Height_R2,BMI_R2,SBP_R2,DBP_R2,HDL_R2,LDL_R2,TC_R2,TG_R2
ukbb,5e-7,0.1,50,0.000434673314458144,0.0007779799597996455,0.0,0.0002985798976395319,0.002804556832415615,0.003021496422067002,0.0,0.00656013361162051
ukbb,5e-7,0.1,100,0.0004301656637146979,0.0007779799597996455,0.0,0.0002985798976395319,0.002804556832415615,0.003021496422067002,0.0,0.007001455364446908
ukbb,5e-7,0.1,250,0.0004301656637146979,0.0007779799597996455,0.0,0.0002985798976395319,0.002804556832415615,0.003021496422067002,0.0,0.006582988559201301
ukbb,5e-7,0.1,500,0.0004301656637146979,0.0007779799597996455,0.0,0.0002985798976395319,0.002804556832415615,0.003021496422067002,0.0,0.006582988559201301
ukbb,5e-7,0.1,1000,0.0004301656637146979,0.0007779799597996455,0.0,0.0002985798976395319,0.002804556832415615,0.003021496422067002,0.0,0.006582988559201301
ukbb,5e-7,0.2,50,0.000434673314458144,0.0007779799597996455,0.0,0.0002985798976395319,0.002377899284325065,0.003021496422067002,0.0,0.00656013361162051
ukbb,5e-7,0.2,100,0.0004301656637146979,0.0007779799597996455,0.0,0.0002985798976395319,0.002377899284325065,0.003021496422067002,0.0,0.007001455364446908
ukbb,5e-7,0.2,250,0.0004301656637146979,0.0007779799597996455,0.0,0.0002985798976395319,0.002377899284325065,0.003021496422067002,0.0,0.006582988559201301
ukbb,5e-7,0.2,500,0.0004301656637146979,0.0007779799597996455,0.0,0.0002985798976395319,0.002377899284325065,0.003021496422067002,0.0,0.006582988559201301
ukbb,5e-7,0.2,1000,0.0004301656637146979,0.0007779799597996455,0.0,0.0002985798976395319,0.002377899284325065,0.003021496422067002,0.0,0.006582988559201301
ukbb,5e-7,0.5,50,0.000434673314458144,0.0007779799597996455,0.0,0.0002985798976395319,0.00405816857533001,0.003021496422067002,0.0,0.006574618616563665
ukbb,5e-7,0.5,100,0.0004301656637146979,0.0007779799597996455,0.0,0.0002985798976395319,0.00405816857533001,0.003021496422067002,0.0,0.007363236454820055
ukbb,5e-7,0.5,250,0.0004301656637146979,0.0007779799597996455,0.0,0.0002985798976395319,0.00405816857533001,0.003021496422067002,0.0,0.007363236454820055
ukbb,5e-7,0.5,500,0.0004301656637146979,0.0007779799597996455,0.0,0.0002985798976395319,0.00405816857533001,0.003021496422067002,0.0,0.007363236454820055
ukbb,5e-7,0.5,1000,0.0004301656637146979,0.0007779799597996455,0.0,0.0002985798976395319,0.00405816857533001,0.003021496422067002,0.0,0.007363236454820055
ukbb,5e-6,0.001,50,0.0016666702338833071,0.0033056591639761914,0.0015250212624981887,0.0007233865994509623,0.002122466697025726,0.002505873507046952,0.0020131154549487655,0.018939379522681453
ukbb,5e-6,0.001,100,0.0016277139822849752,0.0037199481152200664,0.0015250212624981887,0.0007233865994509623,0.002122466697025726,0.002421462141546771,0.0020131154549487655,0.02025886926560051
ukbb,5e-6,0.001,250,0.0016277139822849752,0.004258752336401116,0.0015250212624981887,0.0007233865994509623,0.002122466697025726,0.0024185922492989476,0.0020131154549487655,0.019967839058932756
ukbb,5e-6,0.001,500,0.0016277139822849752,0.004258752336401116,0.0015250212624981887,0.0007233865994509623,0.002122466697025726,0.0024185922492989476,0.0020131154549487655,0.019967839058932756
ukbb,5e-6,0.001,1000,0.0016277139822849752,0.004258752336401116,0.0015250212624981887,0.0007233865994509623,0.002122466697025726,0.0024185922492989476,0.0020131154549487655,0.019967839058932756
ukbb,5e-6,0.01,50,0.0016666702338833071,0.0033056591639761914,0.0015250212624981887,0.0007233865994509623,0.002122466697025726,0.002505873507046952,0.0020131154549487655,0.018939379522681453
ukbb,5e-6,0.01,100,0.0016277139822849752,0.0037199481152200664,0.0015250212624981887,0.0007233865994509623,0.002122466697025726,0.002421462141546771,0.0020131154549487655,0.02025886926560051
ukbb,5e-6,0.01,250,0.0016277139822849752,0.004258752336401116,0.0015250212624981887,0.0007233865994509623,0.002122466697025726,0.0024185922492989476,0.0020131154549487655,0.019967839058932756
ukbb,5e-6,0.01,500,0.0016277139822849752,0.004258752336401116,0.0015250212624981887,0.0007233865994509623,0.002122466697025726,0.0024185922492989476,0.0020131154549487655,0.019967839058932756
ukbb,5e-6,0.01,1000,0.0016277139822849752,0.004258752336401116,0.0015250212624981887,0.0007233865994509623,0.002122466697025726,0.0024185922492989476,0.0020131154549487655,0.019967839058932756
ukbb,5e-6,0.05,50,0.0016666702338833071,0.0033056591639761914,0.0015250212624981887,0.0007233865994509623,0.002122466697025726,0.002505873507046952,0.0020131154549487655,0.018939379522681453
ukbb,5e-6,0.05,100,0.0016277139822849752,0.0037199481152200664,0.0015250212624981887,0.0007233865994509623,0.002122466697025726,0.002421462141546771,0.0020131154549487655,0.02025886926560051
ukbb,5e-6,0.05,250,0.0016277139822849752,0.004258752336401116,0.0015250212624981887,0.0007233865994509623,0.002122466697025726,0.0024185922492989476,0.0020131154549487655,0.019967839058932756
ukbb,5e-6,0.05,500,0.0016277139822849752,0.004258752336401116,0.0015250212624981887,0.0007233865994509623,0.002122466697025726,0.0024185922492989476,0.0020131154549487655,0.019967839058932756
ukbb,5e-6,0.05,1000,0.0016277139822849752,0.004258752336401116,0.0015250212624981887,0.0007233865994509623,0.002122466697025726,0.0024185922492989476,0.0020131154549487655,0.019967839058932756
ukbb,5e-6,0.1,50,0.0016666702338833071,0.0033056591639761914,0.0015250212624981887,0.0007233865994509623,0.002122466697025726,0.002505873507046952,0.0020131154549487655,0.018939379522681453
ukbb,5e-6,0.1,100,0.0016277139822849752,0.0037199481152200664,0.0015250212624981887,0.0007233865994509623,0.002122466697025726,0.002421462141546771,0.0020131154549487655,0.02025886926560051
ukbb,5e-6,0.1,250,0.0016277139822849752,0.004258752336401116,0.0015250212624981887,0.0007233865994509623,0.002122466697025726,0.0024185922492989476,0.0020131154549487655,0.019967839058932756
ukbb,5e-6,0.1,500,0.0016277139822849752,0.004258752336401116,0.0015250212624981887,0.0007233865994509623,0.002122466697025726,0.0024185922492989476,0.0020131154549487655,0.019967839058932756
ukbb,5e-6,0.1,1000,0.0016277139822849752,0.004258752336401116,0.0015250212624981887,0.0007233865994509623,0.002122466697025726,0.0024185922492989476,0.0020131154549487655,0.019967839058932756
ukbb,5e-6,0.2,50,0.0016666702338833071,0.0033056591639761914,0.0015250212624981887,0.0007233865994509623,0.0032221254418887163,0.002505873507046952,0.0020131154549487655,0.018939379522681453
ukbb,5e-6,0.2,100,0.0016277139822849752,0.0037199481152200664,0.0015250212624981887,0.0007233865994509623,0.0032221254418887163,0.002421462141546771,0.0020131154549487655,0.02025886926560051
ukbb,5e-6,0.2,250,0.0016277139822849752,0.004258752336401116,0.0015250212624981887,0.0007233865994509623,0.0032221254418887163,0.0024185922492989476,0.0020131154549487655,0.019967839058932756
ukbb,5e-6,0.2,500,0.0016277139822849752,0.004258752336401116,0.0015250212624981887,0.0007233865994509623,0.0032221254418887163,0.0024185922492989476,0.0020131154549487655,0.019967839058932756
ukbb,5e-6,0.2,1000,0.0016277139822849752,0.004258752336401116,0.0015250212624981887,0.0007233865994509623,0.0032221254418887163,0.0024185922492989476,0.0020131154549487655,0.019967839058932756
ukbb,5e-6,0.5,50,0.0016666702338833071,0.0028211768668432178,0.0015250212624981887,0.0007233865994509623,0.0053453473535388825,0.002384881613493205,0.0020131154549487655,0.018885586904262043
ukbb,5e-6,0.5,100,0.0016277139822849752,0.0032503848564615543,0.0015250212624981887,0.0007233865994509623,0.0053453473535388825,0.0022936850185690996,0.0020131154549487655,0.019878075833668366
ukbb,5e-6,0.5,250,0.0016277139822849752,0.0037856417383942,0.0015250212624981887,0.0007233865994509623,0.0053453473535388825,0.0022879688464459563,0.0020131154549487655,0.019878075833668366
ukbb,5e-6,0.5,500,0.0016277139822849752,0.0037856417383942,0.0015250212624981887,0.0007233865994509623,0.0053453473535388825,0.0022879688464459563,0.0020131154549487655,0.019878075833668366
ukbb,5e-6,0.5,1000,0.0016277139822849752,0.0037856417383942,0.0015250212624981887,0.0007233865994509623,0.0053453473535388825,0.0022879688464459563,0.0020131154549487655,0.019878075833668366
ukbb,5e-5,0.001,50,0.004867819505793718,0.013572171336402442,0.0024071754598559477,0.004253648775770224,0.0008735760969161919,0.012359881992083635,0.006701956824253574,0.010334400154920629
ukbb,5e-5,0.001,100,0.005697968615980121,0.013832359604909373,0.0024118394537145722,0.004461959380093765,0.0008735760969161919,0.012299840322207328,0.006701956824253574,0.009045521286501334
ukbb,5e-5,0.001,250,0.005479373400220376,0.014274590520811203,0.0024118394537145722,0.004461959380093765,0.0008735760969161919,0.012189907609423836,0.006701956824253574,0.008321740433231166
ukbb,5e-5,0.001,500,0.005479373400220376,0.013128493866856524,0.0024118394537145722,0.004461959380093765,0.0008735760969161919,0.012189907609423836,0.006701956824253574,0.006297702547374955
ukbb,5e-5,0.001,1000,0.005821828851528068,0.012646044750238077,0.0024118394537145722,0.004461959380093765,0.0008735760969161919,0.012189907609423836,0.006701956824253574,0.006297702547374955
ukbb,5e-5,0.01,50,0.004867819505793718,0.01348474951245396,0.0024071754598559477,0.004253648775770224,0.0008735760969161919,0.012359881992083635,0.006701956824253574,0.010334400154920629
ukbb,5e-5,0.01,100,0.005697968615980121,0.013880011668490181,0.0024118394537145722,0.004461959380093765,0.0008735760969161919,0.012299840322207328,0.006701956824253574,0.009045521286501334
ukbb,5e-5,0.01,250,0.005479373400220376,0.014305028238650088,0.0024118394537145722,0.004461959380093765,0.0008735760969161919,0.012189907609423836,0.006701956824253574,0.008322282750297885
ukbb,5e-5,0.01,500,0.005479373400220376,0.013155724143594805,0.0024118394537145722,0.004461959380093765,0.0008735760969161919,0.012189907609423836,0.006701956824253574,0.006364761435231797
ukbb,5e-5,0.01,1000,0.005479373400220376,0.012673353890260258,0.0024118394537145722,0.004461959380093765,0.0008735760969161919,0.012189907609423836,0.006701956824253574,0.006364761435231797
ukbb,5e-5,0.05,50,0.004867819505793718,0.01348474951245396,0.0024071754598559477,0.004253648775770224,0.0008735760969161919,0.01280917674509679,0.006701956824253574,0.010334400154920629
ukbb,5e-5,0.05,100,0.005697968615980121,0.013880011668490181,0.0024118394537145722,0.004461959380093765,0.0008735760969161919,0.012749508732931332,0.006701956824253574,0.009045521286501334
ukbb,5e-5,0.05,250,0.00524514941120906,0.014305028238650088,0.0024118394537145722,0.004461959380093765,0.0008735760969161919,0.012641003045168643,0.006701956824253574,0.008322282750297885
ukbb,5e-5,0.05,500,0.00524514941120906,0.013155724143594805,0.0024118394537145722,0.004461959380093765,0.0008735760969161919,0.012641003045168643,0.006701956824253574,0.006364761435231797
ukbb,5e-5,0.05,1000,0.00524514941120906,0.012673353890260258,0.0024118394537145722,0.004461959380093765,0.0008735760969161919,0.012641003045168643,0.006701956824253574,0.006364761435231797
ukbb,5e-5,0.1,50,0.0049292027113733445,0.01348474951245396,0.0024071754598559477,0.004253648775770224,0.0008735760969161919,0.01280917674509679,0.006701956824253574,0.010334400154920629
ukbb,5e-5,0.1,100,0.0057389760281921255,0.013880011668490181,0.0024118394537145722,0.004461959380093765,0.0008735760969161919,0.012749508732931332,0.006701956824253574,0.009045521286501334
ukbb,5e-5,0.1,250,0.005324772613384135,0.01413816233038022,0.0024118394537145722,0.004461959380093765,0.0008735760969161919,0.012641003045168643,0.006701956824253574,0.008322282750297885
ukbb,5e-5,0.1,500,0.005324772613384135,0.012983056212166739,0.0024118394537145722,0.004461959380093765,0.0008735760969161919,0.012641003045168643,0.006701956824253574,0.006364761435231797
ukbb,5e-5,0.1,1000,0.005324772613384135,0.012500180273208981,0.0024118394537145722,0.004461959380093765,0.0008735760969161919,0.012641003045168643,0.006701956824253574,0.006364761435231797
ukbb,5e-5,0.2,50,0.004843099986064315,0.01348474951245396,0.0024071754598559477,0.0043494510112982885,0.004647735915611588,0.01280917674509679,0.006701956824253574,0.012433971821654177
ukbb,5e-5,0.2,100,0.005685584955714043,0.013880011668490181,0.0024118394537145722,0.004545769671208697,0.004647735915611588,0.012749508732931332,0.006701956824253574,0.012315452567825477
ukbb,5e-5,0.2,250,0.005214465146181292,0.014468256810063194,0.0024118394537145722,0.004545769671208697,0.004647735915611588,0.012641003045168643,0.006701956824253574,0.010469396240417502
ukbb,5e-5,0.2,500,0.005214465146181292,0.0139654473940538,0.0024118394537145722,0.004545769671208697,0.004647735915611588,0.012641003045168643,0.006701956824253574,0.009200300717946894
ukbb,5e-5,0.2,1000,0.005214465146181292,0.01348528147947199,0.0024118394537145722,0.004545769671208697,0.004647735915611588,0.012641003045168643,0.006701956824253574,0.009200300717946894
ukbb,5e-5,0.5,50,0.004473062157218194,0.014378765363750243,0.0024071754598559477,0.004318683958136726,0.0073973066169850145,0.012977837769977654,0.006701956824253574,0.013086174234416825
ukbb,5e-5,0.5,100,0.005138577661562806,0.015187230447461297,0.0024118394537145722,0.004517931745583811,0.0073973066169850145,0.01297055746787523,0.006701956824253574,0.012862184589227908
ukbb,5e-5,0.5,250,0.0048664172759149875,0.014997055258146017,0.0024118394537145722,0.004517931745583811,0.0073973066169850145,0.0129756836079672,0.006701956824253574,0.012853042646002944
ukbb,5e-5,0.5,500,0.0048664172759149875,0.014953922251350067,0.0024118394537145722,0.004517931745583811,0.0073973066169850145,0.0129756836079672,0.006701956824253574,0.011281174409980891
ukbb,5e-5,0.5,1000,0.0048664172759149875,0.014500346967558257,0.0024118394537145722,0.004517931745583811,0.0073973066169850145,0.0129756836079672,0.006701956824253574,0.011281174409980891
ukbb,5e-4,0.001,50,0.004947179601514858,0.003902083601088324,0.010064727199964268,0.006251993745375353,0.004381729992382109,0.004270825901884434,0.004736778760405308,0.008443169285805031
ukbb,5e-4,0.001,100,0.004992554133882141,0.0027169081478680026,0.008274862605848183,0.005820585784564438,0.005780570873647236,0.0023003780766875513,0.004648197834896339,0.008125580618496565
ukbb,5e-4,0.001,250,0.006360263947475008,0.0020053536759964186,0.009139053654325761,0.005889125734627977,0.006700292390816999,0.003775918376904732,0.004362493029184589,0.008373795157011255
ukbb,5e-4,0.001,500,0.00890309224156857,0.002882742118672844,0.00931769713850898,0.005187569246816994,0.006650853061018691,0.0032852400628905843,0.004116169127536896,0.009370437074275442
ukbb,5e-4,0.001,1000,0.007842761187890075,0.004464326616014962,0.009030379138044017,0.005682618584820122,0.005799954413402385,0.003165561781791517,0.003138652296660449,0.006805367994662021
ukbb,5e-4,0.01,50,0.005642902542068239,0.0039250511419072764,0.010064727199964268,0.0062109794976384835,0.005011388899141671,0.0043557300423928795,0.004738616580502785,0.008284504371992792
ukbb,5e-4,0.01,100,0.005546843421367527,0.002723666887597062,0.008274862605848183,0.005545020636935841,0.006909691211502965,0.003929959063477252,0.004656258595052032,0.007988708017395603
ukbb,5e-4,0.01,250,0.007238438916242633,0.002565336974447241,0.00912241282097156,0.005632511775074305,0.007239991069930877,0.005037601599048701,0.004171431672088294,0.008271045554419749
ukbb,5e-4,0.01,500,0.009315055083724818,0.0026195120554595446,0.009604988456210387,0.004818838064400243,0.007239991069930877,0.00451837046742841,0.0040318909579502024,0.008344990178669052
ukbb,5e-4,0.01,1000,0.008505910625840725,0.0036525695898410562,0.009604988456210387,0.004818838064400243,0.007239991069930877,0.00420813573508803,0.0040318909579502024,0.00791687143357115
ukbb,5e-4,0.05,50,0.005438744336287777,0.003973077848023096,0.010020404469403587,0.006537994980950433,0.005011388899141671,0.00477485459553375,0.004399798001205679,0.00689025442614451
ukbb,5e-4,0.05,100,0.004511703403497401,0.002734875458050818,0.008292268704336817,0.006264352558891622,0.006659994660995198,0.004384027014669129,0.004317224027767401,0.0069567759028148594
ukbb,5e-4,0.05,250,0.006705497597840121,0.0030422049691614275,0.008872283084099798,0.006386705671421459,0.006845293171300184,0.005318295038542654,0.003873586452215881,0.0071862163727190835
ukbb,5e-4,0.05,500,0.008585850985295206,0.0031072043803227947,0.009412508335915847,0.0056768633486609914,0.006845293171300184,0.0050760872641681274,0.003946750235299449,0.00720970137886581
ukbb,5e-4,0.05,1000,0.008166918978392484,0.0041605352045686024,0.009412508335915847,0.0056768633486609914,0.006845293171300184,0.004642763913537389,0.003946750235299449,0.007094028450065811
ukbb,5e-4,0.1,50,0.005499583946487054,0.002212805705773606,0.010806821981137483,0.006358312080374167,0.004998382232917077,0.006086686886698736,0.004578811582202137,0.007400738644075115
ukbb,5e-4,0.1,100,0.005277584470122522,0.003028026269779436,0.008825302448223812,0.006107602857930958,0.006761275102653361,0.005641077178269446,0.00443868636958425,0.00577266630879945
ukbb,5e-4,0.1,250,0.0066838069857233715,0.0017760342738453122,0.009414396909513088,0.006639829159190581,0.007052094998931733,0.006563938833792147,0.003955773465617273,0.00617917861614084
ukbb,5e-4,0.1,500,0.008303250917522665,0.0010885138403823986,0.009911117478334867,0.006202603811384145,0.007052094998931733,0.006443390042013945,0.004027436918274415,0.005898904264842422
ukbb,5e-4,0.1,1000,0.007815202664467107,0.0012018526425058296,0.009911117478334867,0.006202603811384145,0.007052094998931733,0.005847891553769754,0.004027436918274415,0.00577847697205577
ukbb,5e-4,0.2,50,0.006211228388875263,0.0011430968802507821,0.010652439759104343,0.0062144320969809,0.007212304723368396,0.005833281518757707,0.0040887384624698495,0.008076331404842645
ukbb,5e-4,0.2,100,0.005461474925488336,0.0021691326561795185,0.008986742098269369,0.0058514660000849854,0.008728441042843356,0.006114403993854436,0.004021439220567553,0.007324252864665661
ukbb,5e-4,0.2,250,0.007131461823303121,0.0014553903022785659,0.009248708453354232,0.00638676452711867,0.008996509556257267,0.006519802578136738,0.0035262599633396675,0.0063668593522208565
ukbb,5e-4,0.2,500,0.008765474801002874,0.0016388185105327775,0.009676778199827533,0.005944426793646933,0.008996509556257267,0.006338634499659923,0.003600511818597875,0.006961513162144904
ukbb,5e-4,0.2,1000,0.008594105887874176,0.0008826327458654786,0.009676778199827533,0.005944426793646933,0.008996509556257267,0.006340479944267689,0.003600511818597875,0.0068350341667565645
ukbb,5e-4,0.5,50,0.0053789870119815425,0.0005722330722661891,0.01037549747916062,0.007586367721508263,0.009876579796025995,0.004163089236091449,0.0032695683786707606,0.007263085155118286
ukbb,5e-4,0.5,100,0.003986808148019809,0.0016716559312502672,0.009154876824881239,0.007476395209475115,0.010476313009576122,0.004033071245881789,0.0033386361210362347,0.0059096016519620456
ukbb,5e-4,0.5,250,0.005057203217669272,0.0010691349939542013,0.008853456881840185,0.008183308242809063,0.010654525772645333,0.0036893380768175774,0.002906245129173075,0.0063647966500027225
ukbb,5e-4,0.5,500,0.006734998631893124,0.0005309587917520191,0.009150716816831085,0.007398313465455037,0.010654525772645333,0.0035685651070133553,0.002906245129173075,0.006575599831438177
ukbb,5e-4,0.5,1000,0.0065487113035643555,0.0008431070637767737,0.009150716816831085,0.007398313465455037,0.010654525772645333,0.0035731884641418124,0.002906245129173075,0.006451541792803837
ukbb,5e-3,0.001,50,0.004696147902498332,0.00380500691776933,0.0015106359145390254,0.008627647969114029,0.004720944334007688,0.008326379885629197,0.0033172654763556735,0.002635092167961227
ukbb,5e-3,0.001,100,0.008752090097443424,0.007269110871595331,0.0029240768785954627,0.011021083551451318,0.006450726803837336,0.00972375979916356,0.002231385307536586,0.002441298900376209
ukbb,5e-3,0.001,250,0.010294740567178306,0.007689930930781042,0.0028409647372765632,0.011907324963087395,0.005832296217574832,0.008200904543980128,0.0034240420539608644,0.0030040274944556577
ukbb,5e-3,0.001,500,0.011933911491593358,0.005702291013679113,0.005667249660875528,0.013007407180895564,0.0048442577180158415,0.008053822592005662,0.00357180228136322,0.00687337412569089
ukbb,5e-3,0.001,1000,0.013422402938166456,0.0034703206076145037,0.006629099464775702,0.011707450581658707,0.009564944809040106,0.008760410003914991,0.0017603282067042826,0.008288017904526124
ukbb,5e-3,0.01,50,0.0045806491136088255,0.004227465154321388,0.00114602728512203,0.008526419333080102,0.004625453713630594,0.008377524875255499,0.002672642998605022,0.0026759119305626196
ukbb,5e-3,0.01,100,0.007938001578536127,0.008057138978933101,0.0018900446771725875,0.010365781539299235,0.005067943822176636,0.009390458991317394,0.0005333659562662794,0.002596274688315153
ukbb,5e-3,0.01,250,0.007819559436755972,0.007296716308935444,0.002336348936029677,0.010170619322230963,0.004811350542822209,0.009177732031065942,0.000994148311267355,0.003648349356199873
ukbb,5e-3,0.01,500,0.008638723624131076,0.0051316516518197484,0.0028573167074843575,0.01057942797843644,0.006478849633099527,0.009389148948217116,0.0013482544379487032,0.004682654924369693
ukbb,5e-3,0.01,1000,0.010272571900947882,0.004331752035852461,0.0027476421170683843,0.009627340230417954,0.006361845354937884,0.009869669068419696,0.0017033667321681096,0.005741456769215772
ukbb,5e-3,0.05,50,0.004970357853515505,0.0024158924638402264,0.002351531642681259,0.009044654101249858,0.005252132603978522,0.009556682661796727,0.002340605505649775,0.004124784762925827
ukbb,5e-3,0.05,100,0.007456499211570761,0.005359097835788624,0.0018050720871936854,0.010336965029270999,0.005402489583087741,0.010783026156774565,0.0007675430446006886,0.004079002105548621
