ref_data,p_value,r2,kb,Height_R2,BMI_R2,SBP_R2,DBP_R2,HDL_R2,LDL_R2,TC_R2,TG_R2
ukbb,5e-6,0.01,100,0.008550948048565857,0.00879523655832922,0.0011555049200552652,0.0005882543383175509,0.029956552050200907,0.001969709445918011,0.0030938493243830947,0.029939221965822882
ukbb,5e-6,0.01,250,0.008550948048565857,0.009112970980160099,0.0011555049200552652,0.0005882543383175509,0.029956552050200907,0.0019679956966066245,0.0030938493243830947,0.03036132552529547
ukbb,5e-6,0.01,500,0.008550948048565857,0.009112970980160099,0.0011555049200552652,0.0005882543383175509,0.029956552050200907,0.0019679956966066245,0.0030938493243830947,0.03036132552529547
ukbb,5e-6,0.01,1000,0.008550948048565857,0.009112970980160099,0.0011555049200552652,0.0005882543383175509,0.029956552050200907,0.0019679956966066245,0.0030938493243830947,0.03036132552529547
ukbb,5e-6,0.05,50,0.008517053173101622,0.008654912159976899,0.0011555049200552652,0.0005882543383175509,0.029956552050200907,0.00202005440183887,0.0030938493243830947,0.03212217452194647
ukbb,5e-6,0.05,100,0.008550948048565857,0.00879523655832922,0.0011555049200552652,0.0005882543383175509,0.029956552050200907,0.001969709445918011,0.0030938493243830947,0.029939221965822882
ukbb,5e-6,0.05,250,0.008550948048565857,0.009112970980160099,0.0011555049200552652,0.0005882543383175509,0.029956552050200907,0.0019679956966066245,0.0030938493243830947,0.03036132552529547
ukbb,5e-6,0.05,500,0.008550948048565857,0.009112970980160099,0.0011555049200552652,0.0005882543383175509,0.029956552050200907,0.0019679956966066245,0.0030938493243830947,0.03036132552529547
ukbb,5e-6,0.05,1000,0.008550948048565857,0.009112970980160099,0.0011555049200552652,0.0005882543383175509,0.029956552050200907,0.0019679956966066245,0.0030938493243830947,0.03036132552529547
ukbb,5e-6,0.1,50,0.008517053173101622,0.008654912159976899,0.0011555049200552652,0.0005882543383175509,0.029956552050200907,0.00202005440183887,0.0030938493243830947,0.03212217452194647
ukbb,5e-6,0.1,100,0.008550948048565857,0.00879523655832922,0.0011555049200552652,0.0005882543383175509,0.029956552050200907,0.001969709445918011,0.0030938493243830947,0.029939221965822882
ukbb,5e-6,0.1,250,0.008550948048565857,0.009112970980160099,0.0011555049200552652,0.0005882543383175509,0.029956552050200907,0.0019679956966066245,0.0030938493243830947,0.03036132552529547
ukbb,5e-6,0.1,500,0.008550948048565857,0.009112970980160099,0.0011555049200552652,0.0005882543383175509,0.029956552050200907,0.0019679956966066245,0.0030938493243830947,0.03036132552529547
ukbb,5e-6,0.1,1000,0.008550948048565857,0.009112970980160099,0.0011555049200552652,0.0005882543383175509,0.029956552050200907,0.0019679956966066245,0.0030938493243830947,0.03036132552529547
ukbb,5e-6,0.2,50,0.008517053173101622,0.008654912159976899,0.0011555049200552652,0.0005882543383175509,0.02967079791737522,0.00202005440183887,0.0030938493243830947,0.03212217452194647
ukbb,5e-6,0.2,100,0.008550948048565857,0.00879523655832922,0.0011555049200552652,0.0005882543383175509,0.02967079791737522,0.001969709445918011,0.0030938493243830947,0.029939221965822882
ukbb,5e-6,0.2,250,0.008550948048565857,0.009112970980160099,0.0011555049200552652,0.0005882543383175509,0.02967079791737522,0.0019679956966066245,0.0030938493243830947,0.03036132552529547
ukbb,5e-6,0.2,500,0.008550948048565857,0.009112970980160099,0.0011555049200552652,0.0005882543383175509,0.02967079791737522,0.0019679956966066245,0.0030938493243830947,0.03036132552529547
ukbb,5e-6,0.2,1000,0.008550948048565857,0.009112970980160099,0.0011555049200552652,0.0005882543383175509,0.02967079791737522,0.0019679956966066245,0.0030938493243830947,0.03036132552529547
ukbb,5e-6,0.5,50,0.008517053173101622,0.008371418411615409,0.0011555049200552652,0.0005882543383175509,0.028498326908059424,0.0019478546905354148,0.0030938493243830947,0.03216596296261428
ukbb,5e-6,0.5,100,0.008550948048565857,0.008516456714279141,0.0011555049200552652,0.0005882543383175509,0.028498326908059424,0.001893262150788259,0.0030938493243830947,0.0308027110366013
ukbb,5e-6,0.5,250,0.008550948048565857,0.008834081215265596,0.0011555049200552652,0.0005882543383175509,0.028498326908059424,0.0018898348601852355,0.0030938493243830947,0.0308027110366013
ukbb,5e-6,0.5,500,0.008550948048565857,0.008834081215265596,0.0011555049200552652,0.0005882543383175509,0.028498326908059424,0.0018898348601852355,0.0030938493243830947,0.0308027110366013
ukbb,5e-6,0.5,1000,0.008550948048565857,0.008834081215265596,0.0011555049200552652,0.0005882543383175509,0.028498326908059424,0.0018898348601852355,0.0030938493243830947,0.0308027110366013
ukbb,5e-5,0.001,50,0.021183378608756114,0.030446349227893132,0.01636719179971524,0.014106601868724663,0.037359943929856344,0.02413836136190206,0.016666560691292465,0.053766222102571946
ukbb,5e-5,0.001,100,0.02213254136612978,0.03028674186273435,0.016381938740840707,0.014016879714880156,0.037359943929856344,0.024082496281017256,0.016666560691292465,0.05197895739193692
ukbb,5e-5,0.001,250,0.021258650433698085,0.030216969018429667,0.016381938740840707,0.014016879714880156,0.037359943929856344,0.024003536383902995,0.016666560691292465,0.052139910431969895
ukbb,5e-5,0.001,500,0.021258650433698085,0.0308774480043212,0.016381938740840707,0.014016879714880156,0.037359943929856344,0.024003536383902995,0.016666560691292465,0.05063714365299299
ukbb,5e-5,0.001,1000,0.02173064447942182,0.0303643451138819,0.016381938740840707,0.014016879714880156,0.037359943929856344,0.024003536383902995,0.016666560691292465,0.05063714365299299
ukbb,5e-5,0.01,50,0.021183378608756114,0.03049721905064784,0.01636719179971524,0.014106601868724663,0.037359943929856344,0.02413836136190206,0.016666560691292465,0.053766222102571946
ukbb,5e-5,0.01,100,0.02213254136612978,0.030259077294624737,0.016381938740840707,0.014016879714880156,0.037359943929856344,0.024082496281017256,0.016666560691292465,0.05197895739193692
ukbb,5e-5,0.01,250,0.021258650433698085,0.03019930894941773,0.016381938740840707,0.014016879714880156,0.037359943929856344,0.024003536383902995,0.016666560691292465,0.05214411643441944
ukbb,5e-5,0.01,500,0.021258650433698085,0.0308616775951918,0.016381938740840707,0.014016879714880156,0.037359943929856344,0.024003536383902995,0.016666560691292465,0.050748291710259
ukbb,5e-5,0.01,1000,0.021258650433698085,0.030348574704752496,0.016381938740840707,0.014016879714880156,0.037359943929856344,0.024003536383902995,0.016666560691292465,0.050748291710259
ukbb,5e-5,0.05,50,0.021183378608756114,0.03049721905064784,0.01636719179971524,0.014106601868724663,0.037359943929856344,0.023873287909360053,0.016666560691292465,0.053766222102571946
ukbb,5e-5,0.05,100,0.02213254136612978,0.030259077294624737,0.016381938740840707,0.014016879714880156,0.037359943929856344,0.023817422828475248,0.016666560691292465,0.05197895739193692
ukbb,5e-5,0.05,250,0.021397058689762938,0.03019930894941773,0.016381938740840707,0.014016879714880156,0.037359943929856344,0.023738462931360987,0.016666560691292465,0.05214411643441944
ukbb,5e-5,0.05,500,0.021397058689762938,0.0308616775951918,0.016381938740840707,0.014016879714880156,0.037359943929856344,0.023738462931360987,0.016666560691292465,0.050748291710259
ukbb,5e-5,0.05,1000,0.021397058689762938,0.030348574704752496,0.016381938740840707,0.014016879714880156,0.037359943929856344,0.023738462931360987,0.016666560691292465,0.050748291710259
ukbb,5e-5,0.1,50,0.021323388449468978,0.03049721905064784,0.01636719179971524,0.014106601868724663,0.037359943929856344,0.023873287909360053,0.016666560691292465,0.053766222102571946
ukbb,5e-5,0.1,100,0.022276877309526693,0.030259077294624737,0.016381938740840707,0.014016879714880156,0.037359943929856344,0.023817422828475248,0.016666560691292465,0.05197895739193692
ukbb,5e-5,0.1,250,0.02154043875982044,0.030296129754487217,0.016381938740840707,0.014016879714880156,0.037359943929856344,0.023738462931360987,0.016666560691292465,0.05214411643441944
ukbb,5e-5,0.1,500,0.02154043875982044,0.030961681689171423,0.016381938740840707,0.014016879714880156,0.037359943929856344,0.023738462931360987,0.016666560691292465,0.050748291710259
ukbb,5e-5,0.1,1000,0.02154043875982044,0.030448578798732123,0.016381938740840707,0.014016879714880156,0.037359943929856344,0.023738462931360987,0.016666560691292465,0.050748291710259
ukbb,5e-5,0.2,50,0.021118138374339585,0.03049721905064784,0.01636719179971524,0.013846140084114963,0.03697287783797062,0.023873287909360053,0.016666560691292465,0.053879945875458524
ukbb,5e-5,0.2,100,0.02207948917962199,0.030259077294624737,0.016381938740840707,0.013756658832628036,0.03697287783797062,0.023817422828475248,0.016666560691292465,0.05184710621026053
ukbb,5e-5,0.2,250,0.02133600155151146,0.030104609448026214,0.016381938740840707,0.013756658832628036,0.03697287783797062,0.023738462931360987,0.016666560691292465,0.05125164006178695
ukbb,5e-5,0.2,500,0.02133600155151146,0.030392814244810367,0.016381938740840707,0.013756658832628036,0.03697287783797062,0.023738462931360987,0.016666560691292465,0.05039761624367104
ukbb,5e-5,0.2,1000,0.02133600155151146,0.029879711354371064,0.016381938740840707,0.013756658832628036,0.03697287783797062,0.023738462931360987,0.016666560691292465,0.05039761624367104
ukbb,5e-5,0.5,50,0.021022563077034356,0.030432633399412712,0.01636719179971524,0.013872778649045311,0.03599406748385914,0.024166369350912025,0.016666560691292465,0.052323884291769894
ukbb,5e-5,0.5,100,0.021771169934763985,0.02993949393764687,0.016381938740840707,0.013785038017668616,0.03599406748385914,0.02419185912035789,0.016666560691292465,0.050264246895342625
ukbb,5e-5,0.5,250,0.021178313527075925,0.030129156995756173,0.016381938740840707,0.013785038017668616,0.03599406748385914,0.024268246065584826,0.016666560691292465,0.050232459619735624
ukbb,5e-5,0.5,500,0.021178313527075925,0.03015215151400145,0.016381938740840707,0.013785038017668616,0.03599406748385914,0.024268246065584826,0.016666560691292465,0.04909576125349032
ukbb,5e-5,0.5,1000,0.021178313527075925,0.029652819232699062,0.016381938740840707,0.013785038017668616,0.03599406748385914,0.024268246065584826,0.016666560691292465,0.04909576125349032
ukbb,5e-4,0.001,50,0.04050038822945301,0.024003307448429417,0.03225638342021098,0.02311379798455319,0.035253361577959365,0.024323850744820057,0.03093163207637602,0.0342416490541028
ukbb,5e-4,0.001,100,0.04207113051031064,0.02514851169910633,0.03198819545592524,0.023567331788905427,0.03591390301779399,0.025654564351764757,0.030923961067178023,0.029654644291922255
ukbb,5e-4,0.001,250,0.04046740157102561,0.024751299858218112,0.031568048913635925,0.0230211809607133,0.03523308038796177,0.02739903206874002,0.030988215201755653,0.03006582985790614
ukbb,5e-4,0.001,500,0.04047319465779853,0.02500739707232687,0.03156690176868371,0.022603851277580467,0.035018209123313916,0.027007717627537287,0.03197848757524865,0.03041203103097286
ukbb,5e-4,0.001,1000,0.04116156517584776,0.024417864461063605,0.031917455715181675,0.022388773951669234,0.03601766198507498,0.02749245969790152,0.03417836401645532,0.029759169219540287
ukbb,5e-4,0.01,50,0.040850457255515095,0.02401774329691812,0.03225638342021098,0.023144781245600526,0.03486480741471739,0.024713182412935113,0.0309305256850327,0.03477440967164647
ukbb,5e-4,0.01,100,0.0423574999364205,0.024801375313823315,0.03198819545592524,0.02338521330343916,0.035157589841431136,0.024855969429299647,0.03091925206530055,0.03008101124822297
ukbb,5e-4,0.01,250,0.039861061113160755,0.024445673575320608,0.03162482900700462,0.02271692232140295,0.034991392949143885,0.026982919190571646,0.030939225973602064,0.029539251046962717
ukbb,5e-4,0.01,500,0.03940546133925149,0.024115584443436755,0.03192582116885064,0.022217107208985804,0.034991392949143885,0.02677900601824838,0.03132666400918449,0.02986062188554291
ukbb,5e-4,0.01,1000,0.038720985327784264,0.024293483087835372,0.03192582116885064,0.022217107208985804,0.034991392949143885,0.026596260872743954,0.03132666400918449,0.02975858753036816
ukbb,5e-4,0.05,50,0.04106990016592963,0.024047879848528336,0.03210925727789719,0.023192327787281825,0.03486480741471739,0.024206534226370757,0.03109527360627647,0.03398759282871248
ukbb,5e-4,0.05,100,0.042684829160828684,0.024837666606893388,0.03186840113262457,0.023329571283561685,0.03498746022475929,0.02448135828873325,0.031072141944039733,0.02949232646829673
ukbb,5e-4,0.05,250,0.04091868124369639,0.024775839662269372,0.03179278050774067,0.02259107314394933,0.034717724074683064,0.02641947014508994,0.03149255446150908,0.028910150516302153
ukbb,5e-4,0.05,500,0.04020227134330453,0.02437501374071734,0.032090393923821146,0.022091385357062083,0.034717724074683064,0.026377267219310958,0.0314498075039736,0.02910268703659269
ukbb,5e-4,0.05,1000,0.039470281640538195,0.024551493761243992,0.032090393923821146,0.022091385357062083,0.034717724074683064,0.02601585914380918,0.0314498075039736,0.028964724275715392
ukbb,5e-4,0.1,50,0.041861698917729395,0.023250249169614823,0.03228528430591423,0.02331771149735984,0.034841904271202186,0.024643506600016057,0.03133461880964006,0.030670623777377542
ukbb,5e-4,0.1,100,0.043112994295741225,0.024036400113732277,0.03187736632332253,0.023469264181036897,0.03488811881066334,0.024871615818827093,0.03124750452193111,0.02777558760136456
ukbb,5e-4,0.1,250,0.042454201110072996,0.024973800112585282,0.03183084760852428,0.023729825491389356,0.03468545071505095,0.02699662029850088,0.03158606911750802,0.027329577054911236
ukbb,5e-4,0.1,500,0.041410836869961644,0.024704059598287514,0.03213641814881929,0.02318841981188809,0.03468545071505095,0.026981372692026755,0.03154322231460723,0.027357244867234898
ukbb,5e-4,0.1,1000,0.04076266088527144,0.024699872930664595,0.03213641814881929,0.02318841981188809,0.03468545071505095,0.026608163333040908,0.03154322231460723,0.027235548431814305
ukbb,5e-4,0.2,50,0.042887208643373254,0.02342408549789939,0.03185831033902423,0.023510595701016285,0.037726123955177306,0.024679052904264604,0.030991298251579757,0.032562623209894115
ukbb,5e-4,0.2,100,0.04450755774849546,0.022347446589888704,0.03173164278264592,0.023671524259236798,0.03778294556601691,0.025162136286240644,0.030891329925913442,0.029301594703875944
ukbb,5e-4,0.2,250,0.04447833425338495,0.02366577353432194,0.03213984999859946,0.02394717429837845,0.03757631463931499,0.026859257793751385,0.03122267044722138,0.027894625312318604
ukbb,5e-4,0.2,500,0.04325541401592584,0.02372335587699566,0.03242372046697454,0.02340029031816922,0.03757631463931499,0.026867620184861402,0.03117929113452041,0.028456149129473956
ukbb,5e-4,0.2,1000,0.04305723160946073,0.023740816028660666,0.03242372046697454,0.02340029031816922,0.03757631463931499,0.026866339495522862,0.03117929113452041,0.02834191439499793
ukbb,5e-4,0.5,50,0.04523501964235347,0.02480081001628302,0.03221739350442765,0.023500222217135436,0.0373130238447816,0.02436485831904563,0.03163149855542835,0.03182664728468095
ukbb,5e-4,0.5,100,0.04603260292970135,0.023537220077670933,0.03265313062215084,0.023692296406766327,0.036729975486565015,0.024836715940355896,0.03132030547990435,0.028915339452261657
ukbb,5e-4,0.5,250,0.04575217912472984,0.023964403762118874,0.03352456748829765,0.02388172043113923,0.03655125240753643,0.02576798947612613,0.03143717658456657,0.02860804865244108
ukbb,5e-4,0.5,500,0.044519463880552425,0.023688601720083174,0.03312867267523123,0.023259191017271214,0.03655125240753643,0.025839550423675806,0.03143717658456657,0.028631716326793216
ukbb,5e-4,0.5,1000,0.04430153778399345,0.02367980579823285,0.03312867267523123,0.023259191017271214,0.03655125240753643,0.025836808598004152,0.03143717658456657,0.028527464508215934
ukbb,5e-3,0.001,50,0.0413058271044936,0.026585508260155304,0.027286917896317653,0.02549732208590379,0.03157398682347545,0.026768310915591027,0.02142135303329203,0.040117951035311426
ukbb,5e-3,0.001,100,0.04076835411372574,0.026333288461548993,0.026870917957664203,0.024258313240641094,0.03298341408664729,0.027721485260592555,0.02097138069648267,0.03825529239872808
ukbb,5e-3,0.001,250,0.041019777238244716,0.025234352020694906,0.02689003742406652,0.0231001241126841,0.034248218422707644,0.02777978367389174,0.02121518956354973,0.03579960504511041
ukbb,5e-3,0.001,500,0.04023496373619987,0.02567477571169559,0.026818834589057983,0.0217791901010909,0.03130359981665731,0.03152453020781457,0.020382443742987994,0.03550246246255436
ukbb,5e-3,0.001,1000,0.04190045189343483,0.025659533006594775,0.027257266627372823,0.021914066395428033,0.030200020718318104,0.03190448629768006,0.021891054543162352,0.03311188351454856
ukbb,5e-3,0.01,50,0.042833310086174005,0.026332595862613457,0.027827547538661235,0.02619220400042377,0.03428304364184398,0.02687583877131272,0.020480476092226068,0.03979479100111586
ukbb,5e-3,0.01,100,0.04142843583100456,0.027233389264517238,0.02842445074767049,0.0253059196816315,0.03636649637757857,0.026879130685173114,0.019843812688619417,0.03647667360857306
ukbb,5e-3,0.01,250,0.04287504938599984,0.027375631700813845,0.029592755571859624,0.02378103800430109,0.03822949589214845,0.0262068755794318,0.021353408322514273,0.03567174581631009
ukbb,5e-3,0.01,500,0.041831291394222515,0.026395847605578376,0.02861014738778152,0.0235659715374195,0.037293830564756804,0.027623565492754132,0.021164839495558436,0.035049295840154183
ukbb,5e-3,0.01,1000,0.04225880917990551,0.025688510227448485,0.028605751971347775,0.023747295860148787,0.035957713257737146,0.02791287719410196,0.021174422382812714,0.0339988904896403
ukbb,5e-3,0.05,50,0.04288214847427011,0.025180582316372435,0.0291161847306645,0.02563370895700297,0.03374592093770712,0.026995001948907988,0.0212136192886662,0.04086180963467564
